ปีบัญชี	Month	องค์ประกอบ WBS	ใบสั่ง	OpAc	รก.	Cost Categ	วัสดุ	คำอธิบายวัสดุ	กลุ่มวัสดุ	สปก.ต้นทุน	Cost Element Group	SourceFund	สง.	WBS Plan Qty.	WBS Plan Price	Purch.Req.	รก.	PR Qty	PR Unit	PR Price/Unit	ผู้ขาย	เอกสารซื้อ	รก.	PO Qty	PO Unit	PO Price/Unit	PO Curr.	Contract No	BID No	Contract Date	Contr. Status	GR/IR Doc	GR/IR Date	GR/IR Qty	GR/IR Unit	GR/IR Amount	GR/IR Curr	Pmt.Doc	Pmt.Date	Pmt.Curr	Last Year (Curr)	Last Year	YLM (Curr)	YLM	This month (Curr)	This month	เงินล่วงหน้าคงเหลือ	โครงการที่เหมาะสม	Region	Budget cat	Update date	Update by
2022	10	Y-65-Z-07-MA	 	 	 	1	1-02-044-0119	ห่วงรัดสายเคเบิลอากาศแบบยืดหยุ่น	102044	12101030	ZBD_PMATRL	LOCL	THB	0.000	0.00	1101764875	00084	3000.000	EA	20.00	 	 	 	0.000	 	0.00	 	 	 	 	 	 	 	0.000	 	0.00	 	 	 	 	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Y-65	 	 	2022-10-11	HOBDEXX03
2022	10	Y-65-Z-07-MA	 	 	 	1	1-02-044-0119	ห่วงรัดสายเคเบิลอากาศแบบยืดหยุ่น	102044	12101030	ZBD_PMATRL	LOCL	THB	0.000	0.00	1101764875	00086	4200.000	EA	20.00	 	 	 	0.000	 	0.00	 	 	 	 	 	 	 	0.000	 	0.00	 	 	 	 	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Y-65	 	 	2022-10-11	HOBDEXX03
2022	10	Y-65-Z-07-MA	 	 	 	1	1-02-044-0119	ห่วงรัดสายเคเบิลอากาศแบบยืดหยุ่น	102044	12101030	ZBD_PMATRL	LOCL	THB	0.000	0.00	1101764875	00088	2400.000	EA	20.00	 	 	 	0.000	 	0.00	 	 	 	 	 	 	 	0.000	 	0.00	 	 	 	 	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Y-65	 	 	2022-10-11	HOBDEXX03
2022	10	Y-65-Z-07-MA	 	 	 	1	1-02-044-0119	ห่วงรัดสายเคเบิลอากาศแบบยืดหยุ่น	102044	12101030	ZBD_PMATRL	LOCL	THB	0.000	0.00	1101764875	00090	1530.000	EA	20.00	 	 	 	0.000	 	0.00	 	 	 	 	 	 	 	0.000	 	0.00	 	 	 	 	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Y-65	 	 	2022-10-11	HOBDEXX03
2022	10	Y-65-Z-07-MA	 	 	 	1	1-02-044-0119	ห่วงรัดสายเคเบิลอากาศแบบยืดหยุ่น	102044	12101030	ZBD_PMATRL	LOCL	THB	0.000	0.00	1101764875	00092	3930.000	EA	20.00	 	 	 	0.000	 	0.00	 	 	 	 	 	 	 	0.000	 	0.00	 	 	 	 	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Y-65	 	 	2022-10-11	HOBDEXX03
2022	10	Y-65-Z-07-MA	 	 	 	1	1-02-044-0119	ห่วงรัดสายเคเบิลอากาศแบบยืดหยุ่น	102044	12101030	ZBD_PMATRL	LOCL	THB	0.000	0.00	1101764875	00094	5970.000	EA	20.00	 	 	 	0.000	 	0.00	 	 	 	 	 	 	 	0.000	 	0.00	 	 	 	 	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Y-65	 	 	2022-10-11	HOBDEXX03
2022	10	Y-65-Z-07-MA	 	 	 	1	1-02-044-0119	ห่วงรัดสายเคเบิลอากาศแบบยืดหยุ่น	102044	12101030	ZBD_PMATRL	LOCL	THB	0.000	0.00	1101764875	00096	3000.000	EA	20.00	 	 	 	0.000	 	0.00	 	 	 	 	 	 	 	0.000	 	0.00	 	 	 	 	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Y-65	 	 	2022-10-11	HOBDEXX03
2022	10	Y-65-Z-07-MA	 	 	 	1	1-02-044-0119	ห่วงรัดสายเคเบิลอากาศแบบยืดหยุ่น	102044	12101030	ZBD_PMATRL	LOCL	THB	0.000	0.00	1101764875	00097	1680.000	EA	20.00	 	 	 	0.000	 	0.00	 	 	 	 	 	 	 	0.000	 	0.00	 	 	 	 	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Y-65	 	 	2022-10-11	HOBDEXX03
2022	10	Y-65-Z-07-MA	 	 	 	1	1-02-044-0119	ห่วงรัดสายเคเบิลอากาศแบบยืดหยุ่น	102044	12101030	ZBD_PMATRL	LOCL	THB	0.000	0.00	1101764875	00099	3330.000	EA	20.00	 	 	 	0.000	 	0.00	 	 	 	 	 	 	 	0.000	 	0.00	 	 	 	 	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Y-65	 	 	2022-10-11	HOBDEXX03
2022	10	Y-65-Z-07-MA	 	 	 	1	1-02-044-0119	ห่วงรัดสายเคเบิลอากาศแบบยืดหยุ่น	102044	12101030	ZBD_PMATRL	LOCL	THB	0.000	0.00	1101764875	00101	6660.000	EA	20.00	 	 	 	0.000	 	0.00	 	 	 	 	 	 	 	0.000	 	0.00	 	 	 	 	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Y-65	 	 	2022-10-11	HOBDEXX03
2022	10	Y-65-Z-07-MA	 	 	 	1	1-02-044-0119	ห่วงรัดสายเคเบิลอากาศแบบยืดหยุ่น	102044	12101030	ZBD_PMATRL	LOCL	THB	0.000	0.00	1101764875	00103	2700.000	EA	20.00	 	 	 	0.000	 	0.00	 	 	 	 	 	 	 	0.000	 	0.00	 	 	 	 	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Y-65	 	 	2022-10-11	HOBDEXX03
2022	10	Y-65-Z-07-MA	 	 	 	1	1-03-001-0002	INSULATOR,LINE-POST, 22 KV.,57-2L,P/A	103001	12101040	ZBD_PMATRL	LOCL	THB	0.000	0.00	1101764943	00002	900.000	EA	790.00	234018	3002105810	00002	900.000	EA	767.00	THB	 	 	2022-09-12	B	 	 	0.000	 	0.00	 	 	 	 	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Y-65	 	 	2022-10-11	HOBDEXX03
2022	10	Y-65-Z-07-MA	 	 	 	1	1-03-001-0002	INSULATOR,LINE-POST, 22 KV.,57-2L,P/A	103001	12101040	ZBD_PMATRL	LOCL	THB	0.000	0.00	1101764943	00006	2300.000	EA	790.00	234018	3002105810	00006	2300.000	EA	767.00	THB	 	 	2022-09-12	B	 	 	0.000	 	0.00	 	 	 	 	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Y-65	 	 	2022-10-11	HOBDEXX03
2022	10	Y-65-Z-07-MA	 	 	 	1	1-03-001-0002	INSULATOR,LINE-POST, 22 KV.,57-2L,P/A	103001	12101040	ZBD_PMATRL	LOCL	THB	0.000	0.00	1101764943	00010	3300.000	EA	790.00	234018	3002105810	00010	3300.000	EA	767.00	THB	 	 	2022-09-12	B	 	 	0.000	 	0.00	 	 	 	 	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Y-65	 	 	2022-10-11	HOBDEXX03
2022	10	Y-65-Z-07-MA	 	 	 	1	1-03-001-0002	INSULATOR,LINE-POST, 22 KV.,57-2L,P/A	103001	12101040	ZBD_PMATRL	LOCL	THB	0.000	0.00	1101764943	00014	900.000	EA	790.00	234018	3002105810	00014	900.000	EA	767.00	THB	 	 	2022-09-12	B	 	 	0.000	 	0.00	 	 	 	 	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Y-65	 	 	2022-10-11	HOBDEXX03
2022	10	Y-65-Z-07-MA	 	 	 	1	1-03-001-0002	INSULATOR,LINE-POST, 22 KV.,57-2L,P/A	103001	12101040	ZBD_PMATRL	LOCL	THB	0.000	0.00	1101764943	00018	2300.000	EA	790.00	234018	3002105810	00018	2300.000	EA	767.00	THB	 	 	2022-09-12	B	 	 	0.000	 	0.00	 	 	 	 	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Y-65	 	 	2022-10-11	HOBDEXX03
2022	10	Y-65-Z-07-MA	 	 	 	1	1-03-001-0002	INSULATOR,LINE-POST, 22 KV.,57-2L,P/A	103001	12101040	ZBD_PMATRL	LOCL	THB	0.000	0.00	1101764943	00022	3300.000	EA	790.00	234018	3002105810	00022	3300.000	EA	767.00	THB	 	 	2022-09-12	B	 	 	0.000	 	0.00	 	 	 	 	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Y-65	 	 	2022-10-11	HOBDEXX03
2022	10	Y-65-Z-07-MA	 	 	 	1	1-03-001-0002	INSULATOR,LINE-POST, 22 KV.,57-2L,P/A	103001	12101040	ZBD_PMATRL	LOCL	THB	0.000	0.00	1101764943	00026	900.000	EA	790.00	234018	3002105810	00026	900.000	EA	767.00	THB	 	 	2022-09-12	B	 	 	0.000	 	0.00	 	 	 	 	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Y-65	 	 	2022-10-11	HOBDEXX03
2022	10	Y-65-Z-07-MA	 	 	 	1	1-03-001-0002	INSULATOR,LINE-POST, 22 KV.,57-2L,P/A	103001	12101040	ZBD_PMATRL	LOCL	THB	0.000	0.00	1101764943	00030	2300.000	EA	790.00	234018	3002105810	00030	2300.000	EA	767.00	THB	 	 	2022-09-12	B	 	 	0.000	 	0.00	 	 	 	 	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Y-65	 	 	2022-10-11	HOBDEXX03
2022	10	Y-65-Z-07-MA	 	 	 	1	1-03-001-0002	INSULATOR,LINE-POST, 22 KV.,57-2L,P/A	103001	12101040	ZBD_PMATRL	LOCL	THB	0.000	0.00	1101764943	00034	3300.000	EA	790.00	234018	3002105810	00034	3300.000	EA	767.00	THB	 	 	2022-09-12	B	 	 	0.000	 	0.00	 	 	 	 	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Y-65	 	 	2022-10-11	HOBDEXX03
2022	10	Y-65-Z-07-MA	 	 	 	1	1-03-001-0002	INSULATOR,LINE-POST, 22 KV.,57-2L,P/A	103001	12101040	ZBD_PMATRL	LOCL	THB	0.000	0.00	1101764943	00038	900.000	EA	790.00	234018	3002105810	00038	900.000	EA	767.00	THB	 	 	2022-09-12	B	 	 	0.000	 	0.00	 	 	 	 	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Y-65	 	 	2022-10-11	HOBDEXX03
2022	10	Y-65-Z-07-MA	 	 	 	1	1-03-001-0002	INSULATOR,LINE-POST, 22 KV.,57-2L,P/A	103001	12101040	ZBD_PMATRL	LOCL	THB	0.000	0.00	1101764943	00042	2300.000	EA	790.00	234018	3002105810	00042	2300.000	EA	767.00	THB	 	 	2022-09-12	B	 	 	0.000	 	0.00	 	 	 	 	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Y-65	 	 	2022-10-11	HOBDEXX03
2022	10	Y-65-Z-07-MA	 	 	 	1	1-03-001-0002	INSULATOR,LINE-POST, 22 KV.,57-2L,P/A	103001	12101040	ZBD_PMATRL	LOCL	THB	0.000	0.00	1101764943	00046	3300.000	EA	790.00	234018	3002105810	00046	3300.000	EA	767.00	THB	 	 	2022-09-12	B	 	 	0.000	 	0.00	 	 	 	 	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Y-65	 	 	2022-10-11	HOBDEXX03
2022	10	Y-65-Z-07-MA	 	 	 	1	1-03-001-0002	INSULATOR,LINE-POST, 22 KV.,57-2L,P/A	103001	12101040	ZBD_PMATRL	LOCL	THB	0.000	0.00	1101764943	00050	1000.000	EA	790.00	234018	3002105810	00050	1000.000	EA	767.00	THB	 	 	2022-09-12	B	 	 	0.000	 	0.00	 	 	 	 	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Y-65	 	 	2022-10-11	HOBDEXX03
2022	10	Y-65-Z-07-MA	 	 	 	1	1-03-001-0002	INSULATOR,LINE-POST, 22 KV.,57-2L,P/A	103001	12101040	ZBD_PMATRL	LOCL	THB	0.000	0.00	1101764943	00054	2200.000	EA	790.00	234018	3002105810	00054	2200.000	EA	767.00	THB	 	 	2022-09-12	B	 	 	0.000	 	0.00	 	 	 	 	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Y-65	 	 	2022-10-11	HOBDEXX03
2022	10	Y-65-Z-07-MA	 	 	 	1	1-03-001-0002	INSULATOR,LINE-POST, 22 KV.,57-2L,P/A	103001	12101040	ZBD_PMATRL	LOCL	THB	0.000	0.00	1101764943	00058	3000.000	EA	790.00	234018	3002105810	00058	3000.000	EA	767.00	THB	 	 	2022-09-12	B	 	 	0.000	 	0.00	 	 	 	 	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Y-65	 	 	2022-10-11	HOBDEXX03
2022	10	Y-65-Z-14-MA	 	 	 	1	1-06-005-0019	METER (E) WATTHOUR 1P 5(100) A O/D BLE	106005	12101070	ZBD_PMATRL	LOCL	THB	0.000	0.00	1101633956	00001	25000.000	EA	1500.00	 	 	 	0.000	 	0.00	 	 	 	 	 	 	 	0.000	 	0.00	 	 	 	 	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Y-65	 	 	2022-10-11	HOBDEXX03
2022	10	Y-65-Z-14-MA	 	 	 	1	1-06-005-0019	METER (E) WATTHOUR 1P 5(100) A O/D BLE	106005	12101070	ZBD_PMATRL	LOCL	THB	0.000	0.00	1101633956	00002	25000.000	EA	1500.00	 	 	 	0.000	 	0.00	 	 	 	 	 	 	 	0.000	 	0.00	 	 	 	 	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Y-65	 	 	2022-10-11	HOBDEXX03
2022	10	Y-65-Z-14-MA	 	 	 	1	1-06-005-0019	METER (E) WATTHOUR 1P 5(100) A O/D BLE	106005	12101070	ZBD_PMATRL	LOCL	THB	0.000	0.00	1101633956	00003	25000.000	EA	1500.00	 	 	 	0.000	 	0.00	 	 	 	 	 	 	 	0.000	 	0.00	 	 	 	 	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Y-65	 	 	2022-10-11	HOBDEXX03
2022	10	Y-65-Z-14-MA	 	 	 	1	1-06-005-0019	METER (E) WATTHOUR 1P 5(100) A O/D BLE	106005	12101070	ZBD_PMATRL	LOCL	THB	0.000	0.00	1101633956	00004	25000.000	EA	1500.00	 	 	 	0.000	 	0.00	 	 	 	 	 	 	 	0.000	 	0.00	 	 	 	 	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Y-65	 	 	2022-10-11	HOBDEXX03
2022	10	Y-65-Z-14-MA	 	 	 	1	1-06-005-0019	METER (E) WATTHOUR 1P 5(100) A O/D BLE	106005	12101070	ZBD_PMATRL	LOCL	THB	0.000	0.00	1101633956	00005	25000.000	EA	1500.00	 	 	 	0.000	 	0.00	 	 	 	 	 	 	 	0.000	 	0.00	 	 	 	 	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Y-65	 	 	2022-10-11	HOBDEXX03
2022	10	Y-65-Z-14-MA	 	 	 	1	1-06-005-0019	METER (E) WATTHOUR 1P 5(100) A O/D BLE	106005	12101070	ZBD_PMATRL	LOCL	THB	0.000	0.00	1101633956	00006	25000.000	EA	1500.00	 	 	 	0.000	 	0.00	 	 	 	 	 	 	 	0.000	 	0.00	 	 	 	 	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Y-65	 	 	2022-10-11	HOBDEXX03
2022	10	Y-65-Z-14-MA	 	 	 	1	1-06-005-0019	METER (E) WATTHOUR 1P 5(100) A O/D BLE	106005	12101070	ZBD_PMATRL	LOCL	THB	0.000	0.00	1101633956	00007	25000.000	EA	1500.00	 	 	 	0.000	 	0.00	 	 	 	 	 	 	 	0.000	 	0.00	 	 	 	 	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Y-65	 	 	2022-10-11	HOBDEXX03
2022	10	Y-65-Z-14-MA	 	 	 	1	1-06-005-0019	METER (E) WATTHOUR 1P 5(100) A O/D BLE	106005	12101070	ZBD_PMATRL	LOCL	THB	0.000	0.00	1101633956	00008	25000.000	EA	1500.00	 	 	 	0.000	 	0.00	 	 	 	 	 	 	 	0.000	 	0.00	 	 	 	 	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Y-65	 	 	2022-10-11	HOBDEXX03
2022	10	Y-65-Z-14-MA	 	 	 	1	1-06-005-0019	METER (E) WATTHOUR 1P 5(100) A O/D BLE	106005	12101070	ZBD_PMATRL	LOCL	THB	0.000	0.00	1101633956	00009	19000.000	EA	1500.00	 	 	 	0.000	 	0.00	 	 	 	 	 	 	 	0.000	 	0.00	 	 	 	 	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Y-65	 	 	2022-10-11	HOBDEXX03
2022	10	Y-65-Z-14-MA	 	 	 	1	1-06-005-0111	METER (E) WATTHOUR 3P 5(100) A O/D BLE	106005	12101070	ZBD_PMATRL	LOCL	THB	0.000	0.00	1101633956	00012	9300.000	EA	2700.00	 	 	 	0.000	 	0.00	 	 	 	 	 	 	 	0.000	 	0.00	 	 	 	 	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Y-65	 	 	2022-10-11	HOBDEXX03
2022	10	Y-65-Z-14-MA	 	 	 	1	1-06-007-0703	METER SMART 1P 2W 230V 5(100)A PLC	106007	12101070	ZBD_PMATRL	LOCL	THB	0.000	0.00	1101634242	00001	10000.000	EA	2450.00	 	 	 	0.000	 	0.00	 	 	 	 	 	 	 	0.000	 	0.00	 	 	 	 	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Y-65	 	 	2022-10-11	HOBDEXX03
2022	10	Y-65-Z-14-MA	 	 	 	1	1-06-007-0703	METER SMART 1P 2W 230V 5(100)A PLC	106007	12101070	ZBD_PMATRL	LOCL	THB	0.000	0.00	1101634242	00002	7000.000	EA	2450.00	 	 	 	0.000	 	0.00	 	 	 	 	 	 	 	0.000	 	0.00	 	 	 	 	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Y-65	 	 	2022-10-11	HOBDEXX03
2022	10	Y-65-Z-14-MA	 	 	 	1	1-06-007-0709	METER SMART 3P 4W 230/400V 5(100)A PLC	106007	12101070	ZBD_PMATRL	LOCL	THB	0.000	0.00	1101634242	00003	3000.000	EA	3040.00	 	 	 	0.000	 	0.00	 	 	 	 	 	 	 	0.000	 	0.00	 	 	 	 	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Y-65	 	 	2022-10-11	HOBDEXX03
2022	10	Y-65-Z-14-MA	 	 	 	1	1-06-007-0709	METER SMART 3P 4W 230/400V 5(100)A PLC	106007	12101070	ZBD_PMATRL	LOCL	THB	0.000	0.00	1101634242	00004	500.000	EA	3040.00	 	 	 	0.000	 	0.00	 	 	 	 	 	 	 	0.000	 	0.00	 	 	 	 	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Y-65	 	 	2022-10-11	HOBDEXX03
2022	10	Y-65-Z-14-MA	 	 	 	1	1-02-008-0501	CABLE,CU,PVC,INS.&JAC. 600V, 2X10 SQ.MM.	102008	12101030	ZBD_PMATRL	LOCL	THB	0.000	0.00	1101634470	00001	68000.000	M	70.00	229251	3002117907	00001	68000.000	M	98.00	THB	 	 	 	B	 	 	0.000	 	0.00	 	 	 	 	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Y-65	 	 	2022-10-11	HOBDEXX03
2022	10	Y-65-Z-14-MA	 	 	 	1	1-02-008-0501	CABLE,CU,PVC,INS.&JAC. 600V, 2X10 SQ.MM.	102008	12101030	ZBD_PMATRL	LOCL	THB	0.000	0.00	1101634470	00002	151000.000	M	70.00	229251	3002117907	00002	151000.000	M	98.00	THB	 	 	 	B	 	 	0.000	 	0.00	 	 	 	 	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Y-65	 	 	2022-10-11	HOBDEXX03
2022	10	Y-65-Z-14-MA	 	 	 	1	1-02-008-0501	CABLE,CU,PVC,INS.&JAC. 600V, 2X10 SQ.MM.	102008	12101030	ZBD_PMATRL	LOCL	THB	0.000	0.00	1101634470	00003	168000.000	M	70.00	229251	3002117907	00003	168000.000	M	98.00	THB	 	 	 	B	 	 	0.000	 	0.00	 	 	 	 	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Y-65	 	 	2022-10-11	HOBDEXX03
2022	10	Y-65-Z-14-MA	 	 	 	1	1-02-008-0501	CABLE,CU,PVC,INS.&JAC. 600V, 2X10 SQ.MM.	102008	12101030	ZBD_PMATRL	LOCL	THB	0.000	0.00	1101634470	00004	63000.000	M	70.00	229251	3002117907	00004	63000.000	M	98.00	THB	 	 	 	B	 	 	0.000	 	0.00	 	 	 	 	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Y-65	 	 	2022-10-11	HOBDEXX03
2022	10	Y-65-Z-14-MA	 	 	 	1	1-02-008-0501	CABLE,CU,PVC,INS.&JAC. 600V, 2X10 SQ.MM.	102008	12101030	ZBD_PMATRL	LOCL	THB	0.000	0.00	1101634470	00005	68000.000	M	70.00	229251	3002117907	00005	68000.000	M	98.00	THB	 	 	 	B	 	 	0.000	 	0.00	 	 	 	 	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Y-65	 	 	2022-10-11	HOBDEXX03
2022	10	Y-65-Z-14-MA	 	 	 	1	1-02-008-0501	CABLE,CU,PVC,INS.&JAC. 600V, 2X10 SQ.MM.	102008	12101030	ZBD_PMATRL	LOCL	THB	0.000	0.00	1101634470	00006	151000.000	M	70.00	229251	3002117907	00006	151000.000	M	98.00	THB	 	 	 	B	 	 	0.000	 	0.00	 	 	 	 	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Y-65	 	 	2022-10-11	HOBDEXX03
2022	10	Y-65-Z-14-MA	 	 	 	1	1-02-008-0501	CABLE,CU,PVC,INS.&JAC. 600V, 2X10 SQ.MM.	102008	12101030	ZBD_PMATRL	LOCL	THB	0.000	0.00	1101634470	00007	168000.000	M	70.00	229251	3002117907	00007	168000.000	M	98.00	THB	 	 	 	B	 	 	0.000	 	0.00	 	 	 	 	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Y-65	 	 	2022-10-11	HOBDEXX03
2022	10	Y-65-Z-14-MA	 	 	 	1	1-02-008-0501	CABLE,CU,PVC,INS.&JAC. 600V, 2X10 SQ.MM.	102008	12101030	ZBD_PMATRL	LOCL	THB	0.000	0.00	1101634470	00008	63000.000	M	70.00	229251	3002117907	00008	63000.000	M	98.00	THB	 	 	 	B	 	 	0.000	 	0.00	 	 	 	 	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Y-65	 	 	2022-10-11	HOBDEXX03
2022	10	Y-65-Z-14-MA	 	 	 	1	1-02-008-0501	CABLE,CU,PVC,INS.&JAC. 600V, 2X10 SQ.MM.	102008	12101030	ZBD_PMATRL	LOCL	THB	0.000	0.00	1101634470	00009	68000.000	M	70.00	229251	3002117907	00009	68000.000	M	98.00	THB	 	 	 	B	 	 	0.000	 	0.00	 	 	 	 	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Y-65	 	 	2022-10-11	HOBDEXX03
2022	10	Y-65-Z-14-MA	 	 	 	1	1-02-008-0501	CABLE,CU,PVC,INS.&JAC. 600V, 2X10 SQ.MM.	102008	12101030	ZBD_PMATRL	LOCL	THB	0.000	0.00	1101634470	00010	151000.000	M	70.00	229251	3002117907	00010	151000.000	M	98.00	THB	 	 	 	B	 	 	0.000	 	0.00	 	 	 	 	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Y-65	 	 	2022-10-11	HOBDEXX03
2022	10	Y-65-Z-14-MA	 	 	 	1	1-02-008-0501	CABLE,CU,PVC,INS.&JAC. 600V, 2X10 SQ.MM.	102008	12101030	ZBD_PMATRL	LOCL	THB	0.000	0.00	1101634470	00011	168000.000	M	70.00	229251	3002117907	00011	168000.000	M	98.00	THB	 	 	 	B	 	 	0.000	 	0.00	 	 	 	 	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Y-65	 	 	2022-10-11	HOBDEXX03
2022	10	Y-65-Z-14-MA	 	 	 	1	1-02-008-0501	CABLE,CU,PVC,INS.&JAC. 600V, 2X10 SQ.MM.	102008	12101030	ZBD_PMATRL	LOCL	THB	0.000	0.00	1101634470	00012	63000.000	M	70.00	229251	3002117907	00012	63000.000	M	98.00	THB	 	 	 	B	 	 	0.000	 	0.00	 	 	 	 	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Y-65	 	 	2022-10-11	HOBDEXX03
2022	10	Y-65-Z-14-MA	 	 	 	1	1-02-008-0501	CABLE,CU,PVC,INS.&JAC. 600V, 2X10 SQ.MM.	102008	12101030	ZBD_PMATRL	LOCL	THB	0.000	0.00	1101634470	00013	68000.000	M	70.00	229251	3002117907	00013	68000.000	M	98.00	THB	 	 	 	B	 	 	0.000	 	0.00	 	 	 	 	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Y-65	 	 	2022-10-11	HOBDEXX03
2022	10	Y-65-Z-14-MA	 	 	 	1	1-02-008-0501	CABLE,CU,PVC,INS.&JAC. 600V, 2X10 SQ.MM.	102008	12101030	ZBD_PMATRL	LOCL	THB	0.000	0.00	1101634470	00014	151000.000	M	70.00	229251	3002117907	00014	151000.000	M	98.00	THB	 	 	 	B	 	 	0.000	 	0.00	 	 	 	 	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Y-65	 	 	2022-10-11	HOBDEXX03
2022	10	Y-65-Z-14-MA	 	 	 	1	1-02-008-0501	CABLE,CU,PVC,INS.&JAC. 600V, 2X10 SQ.MM.	102008	12101030	ZBD_PMATRL	LOCL	THB	0.000	0.00	1101634470	00015	168000.000	M	70.00	229251	3002117907	00015	168000.000	M	98.00	THB	 	 	 	B	 	 	0.000	 	0.00	 	 	 	 	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Y-65	 	 	2022-10-11	HOBDEXX03
2022	10	Y-65-Z-14-MA	 	 	 	1	1-02-008-0501	CABLE,CU,PVC,INS.&JAC. 600V, 2X10 SQ.MM.	102008	12101030	ZBD_PMATRL	LOCL	THB	0.000	0.00	1101634470	00016	63000.000	M	70.00	229251	3002117907	00016	63000.000	M	98.00	THB	 	 	 	B	 	 	0.000	 	0.00	 	 	 	 	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Y-65	 	 	2022-10-11	HOBDEXX03
2022	10	Y-65-Z-14-MA	 	 	 	1	1-02-008-0501	CABLE,CU,PVC,INS.&JAC. 600V, 2X10 SQ.MM.	102008	12101030	ZBD_PMATRL	LOCL	THB	0.000	0.00	1101634470	00017	68000.000	M	70.00	229251	3002117907	00017	68000.000	M	98.00	THB	 	 	 	B	 	 	0.000	 	0.00	 	 	 	 	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Y-65	 	 	2022-10-11	HOBDEXX03
2022	10	Y-65-Z-14-MA	 	 	 	1	1-02-008-0501	CABLE,CU,PVC,INS.&JAC. 600V, 2X10 SQ.MM.	102008	12101030	ZBD_PMATRL	LOCL	THB	0.000	0.00	1101634470	00018	151000.000	M	70.00	229251	3002117907	00018	151000.000	M	98.00	THB	 	 	 	B	 	 	0.000	 	0.00	 	 	 	 	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Y-65	 	 	2022-10-11	HOBDEXX03
2022	10	Y-65-Z-14-MA	 	 	 	1	1-02-008-0501	CABLE,CU,PVC,INS.&JAC. 600V, 2X10 SQ.MM.	102008	12101030	ZBD_PMATRL	LOCL	THB	0.000	0.00	1101634470	00019	168000.000	M	70.00	229251	3002117907	00019	168000.000	M	98.00	THB	 	 	 	B	 	 	0.000	 	0.00	 	 	 	 	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Y-65	 	 	2022-10-11	HOBDEXX03
